Id,TrialDescription,Country,InstituteName,TreatmentID,ReplicateNumber,NumberOfReplicates,IfMeanHowCalculated,IfMeanWhatVariationUnit,DegreeOfVariation,DescribeStatMethodUsed,SourceOfData,Latitude,Longitude,OnlineLinkPaper,Reference,DatabaseId,ExptID,UniqueId,StudyIncludesHousingOrStorage,GasMeasured,EmissionMeasTechnique,ApplicStartDate,StartGasMeasurements,EndGasMeasurements,N2OChambersPerPlot,N2OChamberArea,N2OGasSamplesPerChamber,NumberOfMeasurementsOverTime,DurationOfEmissionMeasurement,CumulatEmission,NH3CumulEmission72h,EmissionFactor,AnimalCategory,AnimalSubCategory,AnimalBreed,DietDMContent,DietLipidContent,DietAshContent,DryMatterIntake,CrudeProtein,CrudeFibre,NDFContent,OMDigestibilityCoefficient,MultiphaseFeeding,Diet,SwineFeedType,ForageSpecies,ForageDMContent,ConcentrateType,ConcentrateDM,ProportionOfConcentrateInDiet,NitrogenDigestibilityCoefficient,NDFDigestibilityCoefficient,CH4Enteric,ManureType,ManureTreatment,TypeOfBeddingMaterial,ManureDurationOfStorage,ManureApplicMethod,ManureDM,ManureTotalN,ManureTAN,ManureRAN,ManureOrgC,ManureCNRatio,ManurePH,ManureTotalNVol,ManureApplicRate,ManureApplicRateUnit,ManureTNApplicRate,ManureTANApplicRate,ManureRANApplicRate,ManureApplicSeason,ManureSoilIncorporation,NH3TimeOfIncorporation,InhibitorType,RateOfInhibitorApplicUnit,RateOfInhibitorApplic,InhibitorTiming,SoilDepthMineralN,SoilNH4,SoilNO3,SoilDepthOther,SoilTotalNitrogen,SoilOrganicCarbon,SoilPH,SoilBulkDensity,SoilClay,SoilTexture,SoilWaterUnit,SoilWaterDay1Avg,SoilWaterFirst30dAvg,SoilWaterEntireExptAvg,CropType,NH3CropHeight,CropYieldDryMatter,CropTotalYieldUnit,CropTotalYield,CropTotalN,SlopeClass,ClimateZone,NH3AirTemperature24hAvg,AirTemperatureFirst30dAvg,AirTemperatureEntireExptAvg,TotalRainfallIrrigationEntireExpt,NH3RainIrrigation1h,NH3RainIrrigation6h,RainfallIrrigation30d,NH3WindSpeed12h,NH3WindSpeed3d,NH3WindSpeedHeight,Version
"3390","2","Sweden","JTI","1","3","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., GÃ©nermont, S., HÃ¤ni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66â€“79. https://doi.org/10.1016/j.agrformet.2017.11.027","ALFAM2-794","DK156","SH-F1-632","","NH3","dynamic enclosure","","13/09/1994 12:00:00 AM","15/09/1994 12:00:00 AM","","","","1","2.29166666666667","4.95","","0.05","swine","","","","","","","","","","","","","","","","","","","","","","slurry","none","straw","","open slot","5.6","3.3","2.8","","","","7.5","","30","t/ha","99","84","","","none","","none","","","","","","","","","5","","","7.5","sand","","","","","bare soil","","","","","","","temperate wet","","","13.1","0","","","","","3.8","2","All Field data 6 July 2020 (file B)"
"3391","2","Sweden","JTI","2","1","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., GÃ©nermont, S., HÃ¤ni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66â€“79. https://doi.org/10.1016/j.agrformet.2017.11.027","ALFAM2-795","DK156","SH-F1-633","","NH3","dynamic enclosure","","13/09/1994 12:00:00 AM","16/09/1994 12:00:00 AM","","","","1","2.8125","2.025","","0.0198529411764706","swine","","","","","","","","","","","","","","","","","","","","","","slurry","none","straw","","trailing hose","4.8","3.4","2.7","","","","7.5","","30","t/ha","102","81","","","shallow","0","none","","","","","","","","","5","","","7.5","sand","","","","","bare soil","","","","","","","temperate wet","","","12.3","0","","","","","4.3","2","All Field data 6 July 2020 (file B)"
"3392","2","Sweden","JTI","2","2","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., GÃ©nermont, S., HÃ¤ni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66â€“79. https://doi.org/10.1016/j.agrformet.2017.11.027","ALFAM2-796","DK156","SH-F1-634","","NH3","dynamic enclosure","","13/09/1994 12:00:00 AM","16/09/1994 12:00:00 AM","","","","1","3.14583333333333","0.5285","","0.00518137254901961","swine","","","","","","","","","","","","","","","","","","","","","","slurry","none","straw","","trailing hose","4.8","3.4","2.7","","","","7.5","","30","t/ha","102","81","","","shallow","0","none","","","","","","","","","5","","","7.5","sand","","","","","bare soil","","","","","","","temperate wet","","","12.3","0","","","","","","2","All Field data 6 July 2020 (file B)"
"3393","2","Sweden","JTI","2","3","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., GÃ©nermont, S., HÃ¤ni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66â€“79. https://doi.org/10.1016/j.agrformet.2017.11.027","ALFAM2-797","DK156","SH-F1-635","","NH3","dynamic enclosure","","13/09/1994 12:00:00 AM","16/09/1994 12:00:00 AM","","","","1","2.9375","1.41","","0.0138235294117647","swine","","","","","","","","","","","","","","","","","","","","","","slurry","none","straw","","trailing hose","4.8","3.4","2.7","","","","7.5","","30","t/ha","102","81","","","shallow","0","none","","","","","","","","","5","","","7.5","sand","","","","","bare soil","","","","","","","temperate wet","","","12.3","0","","","","","4.3","2","All Field data 6 July 2020 (file B)"
"3394","2","Sweden","JTI","3","1","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., GÃ©nermont, S., HÃ¤ni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66â€“79. https://doi.org/10.1016/j.agrformet.2017.11.027","ALFAM2-798","DK156","SH-F1-636","","NH3","dynamic enclosure","","13/09/1994 12:00:00 AM","16/09/1994 12:00:00 AM","","","","1","2.70833333333333","9.75","","0.0955882352941176","swine","","","","","","","","","","","","","","","","","","","","","","slurry","none","straw","","trailing hose","4.8","3.4","2.7","","","","7.5","","30","t/ha","102","81","","","none","","none","","","","","","","","","5","","","7.5","sand","","","","","bare soil","","","","","","","temperate wet","","","12.3","0","","","","","4.3","2","All Field data 6 July 2020 (file B)"
"3395","2","Sweden","JTI","3","2","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., GÃ©nermont, S., HÃ¤ni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66â€“79. https://doi.org/10.1016/j.agrformet.2017.11.027","ALFAM2-799","DK156","SH-F1-637","","NH3","dynamic enclosure","","13/09/1994 12:00:00 AM","16/09/1994 12:00:00 AM","","","","1","3.08333333333333","16.28","","0.159607843137255","swine","","","","","","","","","","","","","","","","","","","","","","slurry","none","straw","","trailing hose","4.8","3.4","2.7","","","","7.5","","30","t/ha","102","81","","","none","","none","","","","","","","","","5","","","7.5","sand","","","","","bare soil","","","","","","","temperate wet","","","12.3","0","","","","","","2","All Field data 6 July 2020 (file B)"
"3396","2","Sweden","JTI","3","3","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., GÃ©nermont, S., HÃ¤ni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66â€“79. https://doi.org/10.1016/j.agrformet.2017.11.027","ALFAM2-800","DK156","SH-F1-638","","NH3","dynamic enclosure","","13/09/1994 12:00:00 AM","16/09/1994 12:00:00 AM","","","","1","3","15.12","","0.148235294117647","swine","","","","","","","","","","","","","","","","","","","","","","slurry","none","straw","","trailing hose","4.8","3.4","2.7","","","","7.5","","30","t/ha","102","81","","","none","","none","","","","","","","","","5","","","7.5","sand","","","","","bare soil","","","","","","","temperate wet","","","12.3","0","","","","","4.3","2","All Field data 6 July 2020 (file B)"
"3397","36678","Canada","AAFC","digested","1","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M. H., Rochette, P., Angers, D. A., Masse, D., Cote, D. (2004). Ammonia volatilization and selected soil characteristics following application of anaerobically digested pig slurry. Soil Sci. Soc. Am. J. 68: 306-212. doi:10.2136/sssaj2004.3060.","ALFAM2-801","DK157","SH-F1-639","","NH3","windtunnel","19/06/2000 12:00:00 AM","19/06/2000 12:00:00 AM","8/07/2000 12:00:00 AM","","","","39","19.0858333333333","194.61","158.97","0.276513213981245","swine","","","","","","","","","","","","","","","","","","","","","","slurry","digestion","","","broadcast","3.25","7.82","5.47","","","","8.18","","90","t/ha","703.8","492.3","","","none","","none","","","","","","","","","2.14","5.28","1.06","24","sandy clay loam","","","","","bare soil","0","","","","","","temperate wet","15.768","","18.288","89.8","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3398","36678","Canada","AAFC","digested","2","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M. H., Rochette, P., Angers, D. A., Masse, D., Cote, D. (2004). Ammonia volatilization and selected soil characteristics following application of anaerobically digested pig slurry. Soil Sci. Soc. Am. J. 68: 306-212. doi:10.2136/sssaj2004.3060.","ALFAM2-802","DK157","SH-F1-640","","NH3","windtunnel","19/06/2000 12:00:00 AM","19/06/2000 12:00:00 AM","8/07/2000 12:00:00 AM","","","","39","19.0858333333333","237.53","198.85","0.337496447854504","swine","","","","","","","","","","","","","","","","","","","","","","slurry","digestion","","","broadcast","3.25","7.82","5.47","","","","8.18","","90","t/ha","703.8","492.3","","","none","","none","","","","","","","","","2.14","5.28","1.06","24","sandy clay loam","","","","","bare soil","0","","","","","","temperate wet","15.768","","18.288","89.8","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3399","36678","Canada","AAFC","digested","3","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M. H., Rochette, P., Angers, D. A., Masse, D., Cote, D. (2004). Ammonia volatilization and selected soil characteristics following application of anaerobically digested pig slurry. Soil Sci. Soc. Am. J. 68: 306-212. doi:10.2136/sssaj2004.3060.","ALFAM2-803","DK157","SH-F1-641","","NH3","windtunnel","19/06/2000 12:00:00 AM","19/06/2000 12:00:00 AM","8/07/2000 12:00:00 AM","","","","39","19.0858333333333","193.13","156.71","0.274410343847684","swine","","","","","","","","","","","","","","","","","","","","","","slurry","digestion","","","broadcast","3.25","7.82","5.47","","","","8.18","","90","t/ha","703.8","492.3","","","none","","none","","","","","","","","","2.14","5.28","1.06","24","sandy clay loam","","","","","bare soil","0","","","","","","temperate wet","15.768","","18.288","89.8","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3400","36678","Canada","AAFC","stored","1","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M. H., Rochette, P., Angers, D. A., Masse, D., Cote, D. (2004). Ammonia volatilization and selected soil characteristics following application of anaerobically digested pig slurry. Soil Sci. Soc. Am. J. 68: 306-212. doi:10.2136/sssaj2004.3060.","ALFAM2-804","DK157","SH-F1-642","","NH3","windtunnel","19/06/2000 12:00:00 AM","19/06/2000 12:00:00 AM","8/07/2000 12:00:00 AM","","","","39","19.0858333333333","268.89","216.11","0.308324733402133","swine","","","","","","","","","","","","","","","","","","","","","","slurry","none","","","broadcast","5.94","9.69","6.69","","","","7.88","","90","t/ha","872.1","602.1","","","none","","none","","","","","","","","","2.14","5.33","1.06","24","sandy clay loam","","","","","bare soil","0","","","","","","temperate wet","15.768","","18.288","89.8","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3401","36678","Canada","AAFC","stored","2","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M. H., Rochette, P., Angers, D. A., Masse, D., Cote, D. (2004). Ammonia volatilization and selected soil characteristics following application of anaerobically digested pig slurry. Soil Sci. Soc. Am. J. 68: 306-212. doi:10.2136/sssaj2004.3060.","ALFAM2-805","DK157","SH-F1-643","","NH3","windtunnel","19/06/2000 12:00:00 AM","19/06/2000 12:00:00 AM","8/07/2000 12:00:00 AM","","","","39","19.0858333333333","224.7","191.27","0.25765393876849","swine","","","","","","","","","","","","","","","","","","","","","","slurry","none","","","broadcast","5.94","9.69","6.69","","","","7.88","","90","t/ha","872.1","602.1","","","none","","none","","","","","","","","","2.14","5.33","1.06","24","sandy clay loam","","","","","bare soil","0","","","","","","temperate wet","15.768","","18.288","89.8","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3402","36678","Canada","AAFC","stored","3","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M. H., Rochette, P., Angers, D. A., Masse, D., Cote, D. (2004). Ammonia volatilization and selected soil characteristics following application of anaerobically digested pig slurry. Soil Sci. Soc. Am. J. 68: 306-212. doi:10.2136/sssaj2004.3060.","ALFAM2-806","DK157","SH-F1-644","","NH3","windtunnel","19/06/2000 12:00:00 AM","19/06/2000 12:00:00 AM","8/07/2000 12:00:00 AM","","","","39","19.0858333333333","264.23","225.02","0.302981309482858","swine","","","","","","","","","","","","","","","","","","","","","","slurry","none","","","broadcast","5.94","9.69","6.69","","","","7.88","","90","t/ha","872.1","602.1","","","none","","none","","","","","","","","","2.14","5.33","1.06","24","sandy clay loam","","","","","bare soil","0","","","","","","temperate wet","15.768","","18.288","89.8","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3403","37043","Canada","AAFC","decanted","-99","","","","","","dataset+publication","46.8","-71.383","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., Angers, D. A., Rochette, P., Belanger, G., Masse, D., & Cote, D. 2007. Gaseous nitrogen emissions and forage nitrogen uptake on soils fertilized with raw and treated swine manure. Journal of Environmental Quality, 36(6), 1864\u20131872.","ALFAM2-807","DK158","SH-F1-645","","NH3","windtunnel","19/06/2001 12:00:00 AM","18/06/2001 12:00:00 AM","29/06/2001 12:00:00 AM","","","","16","6.76416666666667","","","","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","1.5","2.69","2.02","","","","8.06","","52.74","t/ha","141.8706","106.53","","","none","","none","","","","","","","","","","6.5","1.2","17.1","sandy loam","","","","","grass","5","","","","","","temperate wet","15.544","","22.165","0","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3404","37043","Canada","AAFC","digested","-99","","","","","","dataset+publication","46.8","-71.383","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., Angers, D. A., Rochette, P., Belanger, G., Masse, D., & Cote, D. 2007. Gaseous nitrogen emissions and forage nitrogen uptake on soils fertilized with raw and treated swine manure. Journal of Environmental Quality, 36(6), 1864\u20131872.","ALFAM2-808","DK158","SH-F1-646","","NH3","windtunnel","19/06/2001 12:00:00 AM","18/06/2001 12:00:00 AM","29/06/2001 12:00:00 AM","","","","16","6.76416666666667","","","","swine","","","","","","","","","","","","","","","","","","","","","","slurry","digestion","","","broadcast","0.6","2.45","1.7","","","","7.67","","56.28","t/ha","137.886","95.676","","","none","","none","","","","","","","","","","6.5","1.2","17.1","sandy loam","","","","","grass","5","","","","","","temperate wet","15.544","","22.165","0","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3405","37043","Canada","AAFC","filtered","-99","","","","","","dataset+publication","46.8","-71.383","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., Angers, D. A., Rochette, P., Belanger, G., Masse, D., & Cote, D. 2007. Gaseous nitrogen emissions and forage nitrogen uptake on soils fertilized with raw and treated swine manure. Journal of Environmental Quality, 36(6), 1864\u20131872.","ALFAM2-809","DK158","SH-F1-647","","NH3","windtunnel","19/06/2001 12:00:00 AM","18/06/2001 12:00:00 AM","29/06/2001 12:00:00 AM","","","","16","6.76416666666667","","","","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","1.3","3.37","2.38","","","","7.91","","44.16","t/ha","148.8192","105.1","","","none","","none","","","","","","","","","","6.5","1.2","17.1","sandy loam","","","","","grass","5","","","","","","temperate wet","15.544","","22.165","0","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3406","37043","Canada","AAFC","untreated","-99","","","","","","dataset+publication","46.8","-71.383","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., Angers, D. A., Rochette, P., Belanger, G., Masse, D., & Cote, D. 2007. Gaseous nitrogen emissions and forage nitrogen uptake on soils fertilized with raw and treated swine manure. Journal of Environmental Quality, 36(6), 1864\u20131872.","ALFAM2-810","DK158","SH-F1-648","","NH3","windtunnel","19/06/2001 12:00:00 AM","18/06/2001 12:00:00 AM","29/06/2001 12:00:00 AM","","","","16","6.76416666666667","","","","swine","","","","","","","","","","","","","","","","","","","","","","slurry","none","","","broadcast","2.6","3.35","2.26","","","","8.3","","43.38","t/ha","145.323","98.039","","","none","","none","","","","","","","","","","6.5","1.2","17.1","sandy loam","","","","","grass","5","","","","","","temperate wet","15.544","","22.165","0","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3407","37043","Canada","AAFC","decanted","-99","","","","","","dataset+publication","46.8","-71.383","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., Angers, D. A., Rochette, P., Belanger, G., Masse, D., & Cote, D. 2007. Gaseous nitrogen emissions and forage nitrogen uptake on soils fertilized with raw and treated swine manure. Journal of Environmental Quality, 36(6), 1864\u20131872.","ALFAM2-811","DK158","SH-F1-649","","NH3","windtunnel","18/06/2001 12:00:00 AM","19/06/2001 12:00:00 AM","26/06/2001 12:00:00 AM","","","","21","11.1079166666667","","3.5702","","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","1.5","2.69","2.02","","","","8.06","","52.74","t/ha","141.8706","106.53","","","none","","none","","","","","","","","","","6.1","1.2","22.7","loam","","","","","grass","5","","","","","","temperate wet","26.893","","23.161","1.9","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3408","37043","Canada","AAFC","digested","-99","","","","","","dataset+publication","46.8","-71.383","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., Angers, D. A., Rochette, P., Belanger, G., Masse, D., & Cote, D. 2007. Gaseous nitrogen emissions and forage nitrogen uptake on soils fertilized with raw and treated swine manure. Journal of Environmental Quality, 36(6), 1864\u20131872.","ALFAM2-812","DK158","SH-F1-650","","NH3","windtunnel","18/06/2001 12:00:00 AM","19/06/2001 12:00:00 AM","26/06/2001 12:00:00 AM","","","","21","11.1079166666667","","5.1076","","swine","","","","","","","","","","","","","","","","","","","","","","slurry","digestion","","","broadcast","0.6","2.45","1.7","","","","7.67","","56.28","t/ha","137.886","95.676","","","none","","none","","","","","","","","","","6.1","1.2","22.7","loam","","","","","grass","5","","","","","","temperate wet","26.893","","23.161","1.9","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3409","37043","Canada","AAFC","filtered","-99","","","","","","dataset+publication","46.8","-71.383","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., Angers, D. A., Rochette, P., Belanger, G., Masse, D., & Cote, D. 2007. Gaseous nitrogen emissions and forage nitrogen uptake on soils fertilized with raw and treated swine manure. Journal of Environmental Quality, 36(6), 1864\u20131872.","ALFAM2-813","DK158","SH-F1-651","","NH3","windtunnel","18/06/2001 12:00:00 AM","19/06/2001 12:00:00 AM","26/06/2001 12:00:00 AM","","","","21","11.1079166666667","","4.4525","","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","1.3","3.37","2.38","","","","7.91","","44.16","t/ha","148.8192","105.1","","","none","","none","","","","","","","","","","6.1","1.2","22.7","loam","","","","","grass","5","","","","","","temperate wet","26.893","","23.161","1.9","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3410","37043","Canada","AAFC","untreated","-99","","","","","","dataset+publication","46.8","-71.383","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., Angers, D. A., Rochette, P., Belanger, G., Masse, D., & Cote, D. 2007. Gaseous nitrogen emissions and forage nitrogen uptake on soils fertilized with raw and treated swine manure. Journal of Environmental Quality, 36(6), 1864\u20131872.","ALFAM2-814","DK158","SH-F1-652","","NH3","windtunnel","18/06/2001 12:00:00 AM","19/06/2001 12:00:00 AM","26/06/2001 12:00:00 AM","","","","21","11.1079166666667","","5.8245","","swine","","","","","","","","","","","","","","","","","","","","","","slurry","none","","","broadcast","2.6","3.35","2.26","","","","8.3","","43.38","t/ha","145.323","98.039","","","none","","none","","","","","","","","","","6.1","1.2","22.7","loam","","","","","grass","5","","","","","","temperate wet","26.893","","23.161","1.9","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3411","37408","Canada","AAFC","decanted","-99","","","","","","dataset+publication","46.8","-71.383","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., Angers, D. A., Rochette, P., Belanger, G., Masse, D., & Cote, D. 2007. Gaseous nitrogen emissions and forage nitrogen uptake on soils fertilized with raw and treated swine manure. Journal of Environmental Quality, 36(6), 1864\u20131872.","ALFAM2-815","DK159","SH-F1-653","","NH3","windtunnel","25/06/2002 12:00:00 AM","19/06/2002 12:00:00 AM","27/06/2002 12:00:00 AM","","","","20","8.0575","","","","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","2.8","5.08","3.87","","","","7.45","","27.65","t/ha","140.462","107.01","","","none","","none","","","","","","","","","","6.5","1.3","17.1","sandy loam","","","","","grass","5","","","","","","temperate wet","23.664","","27.681","40.3","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3412","37408","Canada","AAFC","digested","-99","","","","","","dataset+publication","46.8","-71.383","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., Angers, D. A., Rochette, P., Belanger, G., Masse, D., & Cote, D. 2007. Gaseous nitrogen emissions and forage nitrogen uptake on soils fertilized with raw and treated swine manure. Journal of Environmental Quality, 36(6), 1864\u20131872.","ALFAM2-816","DK159","SH-F1-654","","NH3","windtunnel","25/06/2002 12:00:00 AM","19/06/2002 12:00:00 AM","27/06/2002 12:00:00 AM","","","","20","8.0575","","","","swine","","","","","","","","","","","","","","","","","","","","","","slurry","digestion","","","broadcast","1","2.91","2.43","","","","8.39","","47.83","t/ha","139.1853","116.23","","","none","","none","","","","","","","","","","6.5","1.3","17.1","sandy loam","","","","","grass","5","","","","","","temperate wet","23.664","","27.681","40.3","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3413","37408","Canada","AAFC","filtered","-99","","","","","","dataset+publication","46.8","-71.383","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., Angers, D. A., Rochette, P., Belanger, G., Masse, D., & Cote, D. 2007. Gaseous nitrogen emissions and forage nitrogen uptake on soils fertilized with raw and treated swine manure. Journal of Environmental Quality, 36(6), 1864\u20131872.","ALFAM2-817","DK159","SH-F1-655","","NH3","windtunnel","25/06/2002 12:00:00 AM","19/06/2002 12:00:00 AM","27/06/2002 12:00:00 AM","","","","20","8.0575","","","","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","3.2","4.98","3.58","","","","7.67","","28.14","t/ha","140.1372","100.74","","","none","","none","","","","","","","","","","6.5","1.3","17.1","sandy loam","","","","","grass","5","","","","","","temperate wet","23.664","","27.681","40.3","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
